"rules","support","confidence","lift","count"
"{yogurt,whipped/sour cream,domestic eggs} => {whole milk}",0.00223690899847483,0.628571428571429,2.4600079586152,22
"{other vegetables,whipped/sour cream,domestic eggs} => {whole milk}",0.00355871886120996,0.7,2.73955431754875,35
"{whole milk,whipped/sour cream,domestic eggs} => {other vegetables}",0.00355871886120996,0.625,3.2300972149238,35
"{pip fruit,other vegetables,domestic eggs} => {whole milk}",0.00264361972547026,0.666666666666667,2.60909935004642,26
"{other vegetables,domestic eggs,pastry} => {whole milk}",0.00223690899847483,0.55,2.1525069637883,22
"{whole milk,domestic eggs,pastry} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044,22
"{citrus fruit,other vegetables,domestic eggs} => {whole milk}",0.00284697508896797,0.636363636363636,2.49050392504432,28
"{citrus fruit,whole milk,domestic eggs} => {other vegetables}",0.00284697508896797,0.5,2.58407777193904,28
"{other vegetables,domestic eggs,bottled water} => {whole milk}",0.00213523131672598,0.525,2.05466573816156,21
"{tropical fruit,root vegetables,domestic eggs} => {whole milk}",0.00274529740721912,0.771428571428571,3.01910067648229,27
"{tropical fruit,yogurt,domestic eggs} => {other vegetables}",0.00213523131672598,0.5,2.58407777193904,21
"{tropical fruit,yogurt,domestic eggs} => {whole milk}",0.00294865277071683,0.69047619047619,2.70228146969094,29
"{tropical fruit,other vegetables,domestic eggs} => {whole milk}",0.00305033045246568,0.638297872340426,2.49807384578913,30
"{root vegetables,yogurt,domestic eggs} => {whole milk}",0.0025419420437214,0.694444444444444,2.71781182296503,25
"{root vegetables,other vegetables,domestic eggs} => {whole milk}",0.00457549567869853,0.625,2.44603064066852,45
"{root vegetables,whole milk,domestic eggs} => {other vegetables}",0.00457549567869853,0.535714285714286,2.76865475564898,45
"{other vegetables,domestic eggs,soda} => {whole milk}",0.0025419420437214,0.5,1.95682451253482,25
"{other vegetables,yogurt,domestic eggs} => {whole milk}",0.00335536349771225,0.578947368421053,2.26579680398769,33
"{yogurt,whipped/sour cream,fruit/vegetable juice} => {other vegetables}",0.00233858668022369,0.605263157894737,3.12809414497884,23
"{other vegetables,whipped/sour cream,fruit/vegetable juice} => {yogurt}",0.00233858668022369,0.547619047619048,3.92553449951409,23
"{other vegetables,whipped/sour cream,fruit/vegetable juice} => {whole milk}",0.00223690899847483,0.523809523809524,2.05000663217933,22
"{whole milk,whipped/sour cream,fruit/vegetable juice} => {other vegetables}",0.00223690899847483,0.5,2.58407777193904,22
"{pip fruit,yogurt,fruit/vegetable juice} => {other vegetables}",0.00223690899847483,0.628571428571429,3.2485549132948,22
"{pip fruit,other vegetables,fruit/vegetable juice} => {yogurt}",0.00223690899847483,0.511627906976744,3.66753678215472,22
"{pip fruit,yogurt,fruit/vegetable juice} => {whole milk}",0.00233858668022369,0.657142857142857,2.57182650218862,23
"{pip fruit,other vegetables,fruit/vegetable juice} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"{pip fruit,whole milk,fruit/vegetable juice} => {other vegetables}",0.00244026436197255,0.51063829787234,2.63905815006541,24
"{citrus fruit,tropical fruit,fruit/vegetable juice} => {other vegetables}",0.00233858668022369,0.58974358974359,3.0478866027999,23
"{citrus fruit,root vegetables,fruit/vegetable juice} => {other vegetables}",0.00233858668022369,0.676470588235294,3.49610522085871,23
"{citrus fruit,other vegetables,fruit/vegetable juice} => {whole milk}",0.0025419420437214,0.531914893617021,2.08172820482428,25
"{citrus fruit,whole milk,fruit/vegetable juice} => {other vegetables}",0.0025419420437214,0.595238095238095,3.0762830618322,25
"{yogurt,bottled water,fruit/vegetable juice} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"{other vegetables,bottled water,fruit/vegetable juice} => {whole milk}",0.00223690899847483,0.55,2.1525069637883,22
"{tropical fruit,root vegetables,fruit/vegetable juice} => {other vegetables}",0.0025419420437214,0.78125,4.03762151865476,25
"{tropical fruit,yogurt,fruit/vegetable juice} => {other vegetables}",0.00284697508896797,0.583333333333333,3.01475740059555,28
"{tropical fruit,yogurt,fruit/vegetable juice} => {whole milk}",0.00274529740721912,0.5625,2.20142757660167,27
"{tropical fruit,whole milk,fruit/vegetable juice} => {other vegetables}",0.0032536858159634,0.542372881355932,2.80306741362879,32
"{root vegetables,yogurt,fruit/vegetable juice} => {other vegetables}",0.00244026436197255,0.705882352941177,3.64810979567865,24
"{root vegetables,yogurt,fruit/vegetable juice} => {whole milk}",0.0025419420437214,0.735294117647059,2.87768310666885,25
"{root vegetables,other vegetables,fruit/vegetable juice} => {whole milk}",0.00396542958820539,0.6,2.34818941504178,39
"{root vegetables,whole milk,fruit/vegetable juice} => {other vegetables}",0.00396542958820539,0.609375,3.14934478455071,39
"{other vegetables,soda,fruit/vegetable juice} => {whole milk}",0.00274529740721912,0.613636363636364,2.40155735629273,27
"{yogurt,rolls/buns,fruit/vegetable juice} => {whole milk}",0.00213523131672598,0.567567567567568,2.22126025747196,21
"{other vegetables,yogurt,fruit/vegetable juice} => {whole milk}",0.00508388408744281,0.617283950617284,2.41583273152447,50
"{whole milk,yogurt,fruit/vegetable juice} => {other vegetables}",0.00508388408744281,0.537634408602151,2.77857824939682,50
"{tropical fruit,pip fruit,whipped/sour cream} => {other vegetables}",0.00274529740721912,0.72972972972973,3.77135674823536,27
"{tropical fruit,pip fruit,whipped/sour cream} => {whole milk}",0.00203355363497712,0.540540540540541,2.1154859594971,20
"{pip fruit,root vegetables,whipped/sour cream} => {other vegetables}",0.00203355363497712,0.666666666666667,3.44543702925206,20
"{pip fruit,root vegetables,whipped/sour cream} => {whole milk}",0.00233858668022369,0.766666666666667,3.00046425255339,23
"{pip fruit,yogurt,whipped/sour cream} => {other vegetables}",0.00223690899847483,0.611111111111111,3.15831727681439,22
"{pip fruit,yogurt,whipped/sour cream} => {whole milk}",0.00244026436197255,0.666666666666667,2.60909935004642,24
"{pip fruit,other vegetables,whipped/sour cream} => {whole milk}",0.00366039654295882,0.654545454545455,2.56166118004558,36
"{pip fruit,whole milk,whipped/sour cream} => {other vegetables}",0.00366039654295882,0.610169491525424,3.15345084033239,36
"{other vegetables,whipped/sour cream,pastry} => {whole milk}",0.00244026436197255,0.585365853658537,2.29091650247979,24
"{whole milk,whipped/sour cream,pastry} => {other vegetables}",0.00244026436197255,0.585365853658537,3.02526178178229,24
"{citrus fruit,tropical fruit,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.67741935483871,3.50100859423999,21
"{citrus fruit,tropical fruit,whipped/sour cream} => {whole milk}",0.00233858668022369,0.741935483870968,2.90367508311618,23
"{citrus fruit,root vegetables,whipped/sour cream} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897,23
"{citrus fruit,root vegetables,whipped/sour cream} => {whole milk}",0.00203355363497712,0.606060606060606,2.3719085000422,20
"{citrus fruit,yogurt,whipped/sour cream} => {other vegetables}",0.00233858668022369,0.511111111111111,2.64150172242658,23
"{citrus fruit,yogurt,whipped/sour cream} => {whole milk}",0.00274529740721912,0.6,2.34818941504178,27
"{citrus fruit,whipped/sour cream,rolls/buns} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{citrus fruit,other vegetables,whipped/sour cream} => {whole milk}",0.00366039654295882,0.642857142857143,2.51591723040191,36
"{citrus fruit,whole milk,whipped/sour cream} => {other vegetables}",0.00366039654295882,0.580645161290323,3.00086450934857,36
"{sausage,yogurt,whipped/sour cream} => {other vegetables}",0.00203355363497712,0.571428571428571,2.95323173935891,20
"{sausage,other vegetables,whipped/sour cream} => {whole milk}",0.00294865277071683,0.604166666666667,2.36449628597957,29
"{sausage,whole milk,whipped/sour cream} => {other vegetables}",0.00294865277071683,0.58,2.99753021544929,29
"{tropical fruit,root vegetables,whipped/sour cream} => {yogurt}",0.00233858668022369,0.511111111111111,3.66383219954648,23
"{tropical fruit,root vegetables,whipped/sour cream} => {other vegetables}",0.00335536349771225,0.733333333333333,3.78998073217726,33
"{tropical fruit,root vegetables,whipped/sour cream} => {whole milk}",0.00274529740721912,0.6,2.34818941504178,27
"{tropical fruit,whipped/sour cream,rolls/buns} => {yogurt}",0.00213523131672598,0.617647058823529,4.42752100840336,21
"{tropical fruit,yogurt,whipped/sour cream} => {other vegetables}",0.00355871886120996,0.573770491803279,2.96533514812677,35
"{tropical fruit,yogurt,whipped/sour cream} => {whole milk}",0.00437214031520081,0.704918032786885,2.7588017717704,43
"{tropical fruit,whole milk,whipped/sour cream} => {yogurt}",0.00437214031520081,0.551282051282051,3.95179225536368,43
"{tropical fruit,whipped/sour cream,rolls/buns} => {whole milk}",0.00213523131672598,0.617647058823529,2.41725380960184,21
"{tropical fruit,other vegetables,whipped/sour cream} => {whole milk}",0.00447381799694967,0.571428571428571,2.23637087146836,44
"{tropical fruit,whole milk,whipped/sour cream} => {other vegetables}",0.00447381799694967,0.564102564102564,2.91536979398251,44
"{root vegetables,yogurt,whipped/sour cream} => {other vegetables}",0.00345704117946111,0.53968253968254,2.78916330939452,34
"{root vegetables,yogurt,whipped/sour cream} => {whole milk}",0.00366039654295882,0.571428571428571,2.23637087146836,36
"{root vegetables,whipped/sour cream,rolls/buns} => {other vegetables}",0.0025419420437214,0.581395348837209,3.00474159527796,25
"{root vegetables,whipped/sour cream,rolls/buns} => {whole milk}",0.00284697508896797,0.651162790697674,2.54842262097558,28
"{root vegetables,other vegetables,whipped/sour cream} => {whole milk}",0.00518556176919166,0.607142857142857,2.37614405093514,51
"{root vegetables,whole milk,whipped/sour cream} => {other vegetables}",0.00518556176919166,0.548387096774194,2.83414981438476,51
"{yogurt,whipped/sour cream,soda} => {other vegetables}",0.00203355363497712,0.5,2.58407777193904,20
"{other vegetables,whipped/sour cream,soda} => {whole milk}",0.00284697508896797,0.583333333333333,2.28296193129062,28
"{whole milk,whipped/sour cream,soda} => {other vegetables}",0.00284697508896797,0.518518518518518,2.67978435608493,28
"{yogurt,whipped/sour cream,rolls/buns} => {other vegetables}",0.00244026436197255,0.51063829787234,2.63905815006541,24
"{yogurt,whipped/sour cream,rolls/buns} => {whole milk}",0.00305033045246568,0.638297872340426,2.49807384578913,30
"{other vegetables,yogurt,whipped/sour cream} => {whole milk}",0.00559227249618709,0.55,2.1525069637883,55
"{whole milk,yogurt,whipped/sour cream} => {other vegetables}",0.00559227249618709,0.514018691588785,2.65652855059154,55
"{other vegetables,whipped/sour cream,rolls/buns} => {whole milk}",0.00376207422470768,0.560606060606061,2.19401536253904,37
"{pip fruit,yogurt,pastry} => {whole milk}",0.00213523131672598,0.6,2.34818941504178,21
"{pip fruit,other vegetables,pastry} => {whole milk}",0.0025419420437214,0.543478260869565,2.12698316579872,25
"{pip fruit,whole milk,pastry} => {other vegetables}",0.0025419420437214,0.5,2.58407777193904,25
"{citrus fruit,tropical fruit,pip fruit} => {other vegetables}",0.00284697508896797,0.509090909090909,2.63106100415612,28
"{citrus fruit,pip fruit,root vegetables} => {other vegetables}",0.00264361972547026,0.684210526315789,3.53610642475869,26
"{citrus fruit,pip fruit,root vegetables} => {whole milk}",0.00233858668022369,0.605263157894737,2.36878756780531,23
"{citrus fruit,pip fruit,whole milk} => {other vegetables}",0.00284697508896797,0.549019607843137,2.83741872997228,28
"{sausage,pip fruit,yogurt} => {whole milk}",0.00223690899847483,0.564102564102564,2.20769945003928,22
"{sausage,pip fruit,other vegetables} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"{pip fruit,other vegetables,bottled water} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642,20
"{tropical fruit,pip fruit,root vegetables} => {other vegetables}",0.00335536349771225,0.634615384615385,3.27979101823032,33
"{tropical fruit,pip fruit,root vegetables} => {whole milk}",0.00315200813421454,0.596153846153846,2.33313691879151,31
"{tropical fruit,pip fruit,yogurt} => {other vegetables}",0.00355871886120996,0.555555555555556,2.87119752437671,35
"{tropical fruit,pip fruit,yogurt} => {whole milk}",0.00376207422470768,0.587301587301587,2.29849228456471,37
"{tropical fruit,pip fruit,other vegetables} => {whole milk}",0.00477885104219624,0.505376344086022,1.97786563632552,47
"{tropical fruit,pip fruit,whole milk} => {other vegetables}",0.00477885104219624,0.566265060240964,2.9265459103888,47
"{pip fruit,root vegetables,yogurt} => {other vegetables}",0.00294865277071683,0.557692307692308,2.88224059177816,29
"{pip fruit,root vegetables,yogurt} => {whole milk}",0.00355871886120996,0.673076923076923,2.63418684379687,35
"{pip fruit,root vegetables,other vegetables} => {whole milk}",0.00549059481443823,0.675,2.64171309192201,54
"{pip fruit,root vegetables,whole milk} => {other vegetables}",0.00549059481443823,0.613636363636364,3.17136817465246,54
"{pip fruit,yogurt,soda} => {whole milk}",0.00203355363497712,0.526315789473684,2.05981527635244,20
"{pip fruit,other vegetables,soda} => {whole milk}",0.0025419420437214,0.543478260869565,2.12698316579872,25
"{pip fruit,whole milk,soda} => {other vegetables}",0.0025419420437214,0.510204081632653,2.63681405299902,25
"{pip fruit,yogurt,rolls/buns} => {other vegetables}",0.00203355363497712,0.512820512820513,2.65033617634774,20
"{pip fruit,yogurt,rolls/buns} => {whole milk}",0.00233858668022369,0.58974358974359,2.30804942504107,23
"{pip fruit,other vegetables,yogurt} => {whole milk}",0.00508388408744281,0.625,2.44603064066852,50
"{pip fruit,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.531914893617021,2.74901890631813,50
"{pip fruit,other vegetables,rolls/buns} => {whole milk}",0.00264361972547026,0.52,2.03509749303621,26
"{citrus fruit,rolls/buns,pastry} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642,20
"{sausage,yogurt,pastry} => {whole milk}",0.00233858668022369,0.547619047619048,2.14318875182385,23
"{tropical fruit,rolls/buns,pastry} => {yogurt}",0.00213523131672598,0.525,3.76339285714286,21
"{tropical fruit,yogurt,pastry} => {whole milk}",0.00305033045246568,0.652173913043478,2.55237979895846,30
"{root vegetables,yogurt,pastry} => {other vegetables}",0.00223690899847483,0.594594594594595,3.072957350414,22
"{root vegetables,yogurt,pastry} => {whole milk}",0.0025419420437214,0.675675675675676,2.64435744937138,25
"{root vegetables,rolls/buns,pastry} => {whole milk}",0.00223690899847483,0.594594594594595,2.32703455544681,22
"{root vegetables,other vegetables,pastry} => {whole milk}",0.00305033045246568,0.517241379310345,2.02430121986361,30
"{root vegetables,whole milk,pastry} => {other vegetables}",0.00305033045246568,0.535714285714286,2.76865475564898,30
"{yogurt,pastry,soda} => {whole milk}",0.0025419420437214,0.510204081632653,1.99675970666818,25
"{other vegetables,pastry,soda} => {whole milk}",0.00284697508896797,0.518518518518518,2.02929949448055,28
"{yogurt,rolls/buns,pastry} => {whole milk}",0.00305033045246568,0.526315789473684,2.05981527635244,30
"{other vegetables,yogurt,pastry} => {whole milk}",0.00406710726995425,0.615384615384615,2.40839940004285,40
"{sausage,citrus fruit,other vegetables} => {whole milk}",0.00233858668022369,0.522727272727273,2.0457710812864,23
"{citrus fruit,tropical fruit,bottled water} => {whole milk}",0.00223690899847483,0.536585365853659,2.10000679393981,22
"{citrus fruit,root vegetables,bottled water} => {whole milk}",0.00203355363497712,0.606060606060606,2.3719085000422,20
"{citrus fruit,other vegetables,bottled water} => {whole milk}",0.00294865277071683,0.58,2.26991643454039,29
"{citrus fruit,whole milk,bottled water} => {other vegetables}",0.00294865277071683,0.5,2.58407777193904,29
"{citrus fruit,tropical fruit,root vegetables} => {other vegetables}",0.00447381799694967,0.785714285714286,4.0606936416185,44
"{citrus fruit,tropical fruit,root vegetables} => {whole milk}",0.00355871886120996,0.625,2.44603064066852,35
"{citrus fruit,tropical fruit,yogurt} => {other vegetables}",0.00315200813421454,0.5,2.58407777193904,31
"{citrus fruit,tropical fruit,yogurt} => {whole milk}",0.00386375190645653,0.612903225806452,2.39868811213946,38
"{citrus fruit,tropical fruit,rolls/buns} => {whole milk}",0.00223690899847483,0.511627906976744,2.00233205933795,22
"{citrus fruit,tropical fruit,other vegetables} => {whole milk}",0.00498220640569395,0.550561797752809,2.15470564301587,49
"{citrus fruit,tropical fruit,whole milk} => {other vegetables}",0.00498220640569395,0.550561797752809,2.84538900730367,49
"{citrus fruit,root vegetables,soda} => {other vegetables}",0.00213523131672598,0.7,3.61770888071466,21
"{citrus fruit,other vegetables,soda} => {root vegetables}",0.00213523131672598,0.51219512195122,4.69910356752821,21
"{citrus fruit,root vegetables,yogurt} => {other vegetables}",0.00284697508896797,0.583333333333333,3.01475740059555,28
"{citrus fruit,root vegetables,yogurt} => {whole milk}",0.00315200813421454,0.645833333333333,2.52756499535747,31
"{citrus fruit,root vegetables,rolls/buns} => {other vegetables}",0.00223690899847483,0.647058823529412,3.34410064603876,22
"{citrus fruit,root vegetables,other vegetables} => {whole milk}",0.0057956278596848,0.558823529411765,2.18703916106833,57
"{citrus fruit,root vegetables,whole milk} => {other vegetables}",0.0057956278596848,0.633333333333333,3.27316517778946,57
"{citrus fruit,other vegetables,soda} => {whole milk}",0.00213523131672598,0.51219512195122,2.00455193966981,21
"{citrus fruit,other vegetables,yogurt} => {whole milk}",0.00477885104219624,0.626666666666667,2.45255338904364,47
"{citrus fruit,other vegetables,rolls/buns} => {whole milk}",0.00305033045246568,0.508474576271186,1.98999102969643,30
"{root vegetables,yogurt,shopping bags} => {other vegetables}",0.00213523131672598,0.724137931034483,3.74245746280827,21
"{root vegetables,whole milk,shopping bags} => {other vegetables}",0.00294865277071683,0.557692307692308,2.88224059177816,29
"{sausage,bottled water,soda} => {yogurt}",0.00203355363497712,0.5,3.58418367346939,20
"{sausage,yogurt,bottled water} => {soda}",0.00203355363497712,0.512820512820513,2.94086865515437,20
"{sausage,yogurt,bottled water} => {other vegetables}",0.00223690899847483,0.564102564102564,2.91536979398251,22
"{sausage,rolls/buns,bottled water} => {other vegetables}",0.00223690899847483,0.564102564102564,2.91536979398251,22
"{sausage,tropical fruit,root vegetables} => {whole milk}",0.00274529740721912,0.771428571428571,3.01910067648229,27
"{sausage,tropical fruit,yogurt} => {whole milk}",0.00315200813421454,0.673913043478261,2.63745912559041,31
"{sausage,tropical fruit,rolls/buns} => {whole milk}",0.00223690899847483,0.594594594594595,2.32703455544681,22
"{sausage,tropical fruit,other vegetables} => {whole milk}",0.00305033045246568,0.508474576271186,1.98999102969643,30
"{sausage,root vegetables,yogurt} => {whole milk}",0.0032536858159634,0.627450980392157,2.45562291769075,32
"{sausage,root vegetables,rolls/buns} => {whole milk}",0.0025419420437214,0.510204081632653,1.99675970666818,25
"{sausage,root vegetables,other vegetables} => {whole milk}",0.00345704117946111,0.507462686567164,1.9860308485428,34
"{root vegetables,yogurt,bottled water} => {tropical fruit}",0.00223690899847483,0.578947368421053,5.51739086087311,22
"{tropical fruit,root vegetables,bottled water} => {other vegetables}",0.00264361972547026,0.577777777777778,2.98604542535178,26
"{tropical fruit,root vegetables,bottled water} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"{tropical fruit,yogurt,bottled water} => {whole milk}",0.00366039654295882,0.514285714285714,2.01273378432153,36
"{tropical fruit,rolls/buns,bottled water} => {whole milk}",0.00284697508896797,0.528301886792453,2.06758816418773,28
"{tropical fruit,other vegetables,bottled water} => {whole milk}",0.00355871886120996,0.573770491803279,2.24553632585963,35
"{root vegetables,yogurt,bottled water} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899,20
"{root vegetables,yogurt,bottled water} => {whole milk}",0.00233858668022369,0.605263157894737,2.36878756780531,23
"{root vegetables,rolls/buns,bottled water} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044,22
"{root vegetables,rolls/buns,bottled water} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"{root vegetables,other vegetables,bottled water} => {whole milk}",0.00396542958820539,0.565217391304348,2.21206249243066,39
"{root vegetables,whole milk,bottled water} => {other vegetables}",0.00396542958820539,0.541666666666667,2.7994175862673,39
"{tropical fruit,root vegetables,soda} => {other vegetables}",0.00233858668022369,0.621621621621622,3.21263722997827,23
"{tropical fruit,root vegetables,yogurt} => {other vegetables}",0.00498220640569395,0.6125,3.16549527062533,49
"{tropical fruit,root vegetables,yogurt} => {whole milk}",0.00569395017793594,0.7,2.73955431754875,56
"{tropical fruit,root vegetables,rolls/buns} => {other vegetables}",0.00355871886120996,0.603448275862069,3.11871455234023,35
"{tropical fruit,root vegetables,rolls/buns} => {whole milk}",0.00376207422470768,0.637931034482759,2.49663817116511,37
"{tropical fruit,root vegetables,other vegetables} => {whole milk}",0.00701576004067107,0.570247933884298,2.23175027049426,69
"{tropical fruit,root vegetables,whole milk} => {other vegetables}",0.00701576004067107,0.584745762711864,3.02205705531854,69
"{tropical fruit,yogurt,rolls/buns} => {whole milk}",0.00488052872394509,0.558139534883721,2.1843622465505,48
"{tropical fruit,other vegetables,yogurt} => {whole milk}",0.00762582613116421,0.619834710743802,2.4258155114068,75
"{tropical fruit,whole milk,yogurt} => {other vegetables}",0.00762582613116421,0.503355704697987,2.60142057577756,75
"{tropical fruit,other vegetables,rolls/buns} => {whole milk}",0.00406710726995425,0.519480519480519,2.0330644286076,40
"{root vegetables,yogurt,soda} => {other vegetables}",0.00244026436197255,0.51063829787234,2.63905815006541,24
"{root vegetables,yogurt,soda} => {whole milk}",0.00244026436197255,0.51063829787234,1.9984590766313,24
"{root vegetables,rolls/buns,soda} => {other vegetables}",0.00274529740721912,0.5625,2.90708749343142,27
"{root vegetables,rolls/buns,soda} => {whole milk}",0.00244026436197255,0.5,1.95682451253482,24
"{root vegetables,other vegetables,soda} => {whole milk}",0.00447381799694967,0.54320987654321,2.12593280374153,44
"{root vegetables,whole milk,soda} => {other vegetables}",0.00447381799694967,0.55,2.84248554913295,44
"{root vegetables,yogurt,rolls/buns} => {other vegetables}",0.0041687849517031,0.577464788732394,2.98442784928171,41
"{root vegetables,yogurt,rolls/buns} => {whole milk}",0.00467717336044738,0.647887323943662,2.53560359370709,46
"{root vegetables,other vegetables,yogurt} => {whole milk}",0.00782918149466192,0.606299212598425,2.37284232228632,77
"{root vegetables,whole milk,yogurt} => {other vegetables}",0.00782918149466192,0.538461538461538,2.78285298516512,77
"{root vegetables,other vegetables,rolls/buns} => {whole milk}",0.00620233858668022,0.508333333333333,1.9894382544104,61
"{other vegetables,yogurt,soda} => {whole milk}",0.00437214031520081,0.524390243902439,2.05227936680481,43
"{other vegetables,yogurt,rolls/buns} => {whole milk}",0.00599898322318251,0.52212389380531,2.04340966795671,59
"{tropical fruit,other vegetables,butter,yogurt} => {whole milk}",0.00233858668022369,0.766666666666667,3.00046425255339,23
"{tropical fruit,whole milk,butter,yogurt} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897,23
"{tropical fruit,other vegetables,whole milk,butter} => {yogurt}",0.00233858668022369,0.696969696969697,4.99613481756339,23
"{other vegetables,whole milk,butter,yogurt} => {tropical fruit}",0.00233858668022369,0.534883720930233,5.09746259239228,23
"{root vegetables,other vegetables,yogurt,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.833333333333333,3.26137418755803,20
"{root vegetables,whole milk,yogurt,fruit/vegetable juice} => {other vegetables}",0.00203355363497712,0.8,4.13452443510247,20
"{root vegetables,other vegetables,whole milk,fruit/vegetable juice} => {yogurt}",0.00203355363497712,0.512820512820513,3.67608581894296,20
"{tropical fruit,other vegetables,yogurt,whipped/sour cream} => {whole milk}",0.00244026436197255,0.685714285714286,2.68364504576204,24
"{tropical fruit,whole milk,yogurt,whipped/sour cream} => {other vegetables}",0.00244026436197255,0.558139534883721,2.88455193146684,24
"{tropical fruit,other vegetables,whole milk,whipped/sour cream} => {yogurt}",0.00244026436197255,0.545454545454545,3.9100185528757,24
"{root vegetables,other vegetables,yogurt,whipped/sour cream} => {whole milk}",0.00233858668022369,0.676470588235294,2.64746845813534,23
"{root vegetables,whole milk,yogurt,whipped/sour cream} => {other vegetables}",0.00233858668022369,0.638888888888889,3.30187715303322,23
"{tropical fruit,pip fruit,root vegetables,other vegetables} => {whole milk}",0.00244026436197255,0.727272727272727,2.84629020005065,24
"{tropical fruit,pip fruit,root vegetables,whole milk} => {other vegetables}",0.00244026436197255,0.774193548387097,4.00115267913142,24
"{tropical fruit,pip fruit,other vegetables,whole milk} => {root vegetables}",0.00244026436197255,0.51063829787234,4.68482057796126,24
"{tropical fruit,pip fruit,other vegetables,yogurt} => {whole milk}",0.00233858668022369,0.657142857142857,2.57182650218862,23
"{tropical fruit,pip fruit,whole milk,yogurt} => {other vegetables}",0.00233858668022369,0.621621621621622,3.21263722997827,23
"{pip fruit,root vegetables,other vegetables,yogurt} => {whole milk}",0.00233858668022369,0.793103448275862,3.1039285371242,23
"{pip fruit,root vegetables,whole milk,yogurt} => {other vegetables}",0.00233858668022369,0.657142857142857,3.39621650026274,23
"{citrus fruit,tropical fruit,root vegetables,other vegetables} => {whole milk}",0.00315200813421454,0.704545454545455,2.75734363129906,31
"{citrus fruit,tropical fruit,root vegetables,whole milk} => {other vegetables}",0.00315200813421454,0.885714285714286,4.57750919600631,31
"{citrus fruit,tropical fruit,other vegetables,whole milk} => {root vegetables}",0.00315200813421454,0.63265306122449,5.80423773987207,31
"{citrus fruit,root vegetables,other vegetables,whole milk} => {tropical fruit}",0.00315200813421454,0.543859649122807,5.18300353597171,31
"{citrus fruit,tropical fruit,other vegetables,yogurt} => {whole milk}",0.00244026436197255,0.774193548387097,3.02992182586036,24
"{citrus fruit,tropical fruit,whole milk,yogurt} => {other vegetables}",0.00244026436197255,0.631578947368421,3.26409823823879,24
"{citrus fruit,other vegetables,whole milk,yogurt} => {tropical fruit}",0.00244026436197255,0.51063829787234,4.86640277090549,24
"{citrus fruit,root vegetables,other vegetables,yogurt} => {whole milk}",0.00233858668022369,0.821428571428571,3.21478312773577,23
"{citrus fruit,root vegetables,whole milk,yogurt} => {other vegetables}",0.00233858668022369,0.741935483870968,3.83443798416761,23
"{tropical fruit,other vegetables,yogurt,bottled water} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642,20
"{tropical fruit,whole milk,yogurt,bottled water} => {other vegetables}",0.00203355363497712,0.555555555555556,2.87119752437671,20
"{tropical fruit,other vegetables,whole milk,bottled water} => {yogurt}",0.00203355363497712,0.571428571428571,4.09620991253644,20
"{other vegetables,whole milk,yogurt,bottled water} => {tropical fruit}",0.00203355363497712,0.512820512820513,4.88719936394355,20
"{tropical fruit,root vegetables,yogurt,rolls/buns} => {whole milk}",0.00223690899847483,0.814814814814815,3.1888992056123,22
"{tropical fruit,root vegetables,whole milk,rolls/buns} => {yogurt}",0.00223690899847483,0.594594594594595,4.26227247655819,22
"{tropical fruit,root vegetables,other vegetables,yogurt} => {whole milk}",0.00355871886120996,0.714285714285714,2.79546358933546,35
"{tropical fruit,root vegetables,whole milk,yogurt} => {other vegetables}",0.00355871886120996,0.625,3.2300972149238,35
"{tropical fruit,root vegetables,other vegetables,whole milk} => {yogurt}",0.00355871886120996,0.507246376811594,3.63612836438923,35
"{tropical fruit,root vegetables,other vegetables,rolls/buns} => {whole milk}",0.00203355363497712,0.571428571428571,2.23637087146836,20
"{tropical fruit,root vegetables,whole milk,rolls/buns} => {other vegetables}",0.00203355363497712,0.540540540540541,2.79359759128545,20
"{tropical fruit,other vegetables,whole milk,rolls/buns} => {root vegetables}",0.00203355363497712,0.5,4.58722014925373,20
"{tropical fruit,other vegetables,yogurt,rolls/buns} => {whole milk}",0.0025419420437214,0.675675675675676,2.64435744937138,25
"{tropical fruit,whole milk,yogurt,rolls/buns} => {other vegetables}",0.0025419420437214,0.520833333333333,2.69174767910317,25
"{tropical fruit,other vegetables,whole milk,rolls/buns} => {yogurt}",0.0025419420437214,0.625,4.48022959183673,25
"{root vegetables,other vegetables,yogurt,rolls/buns} => {whole milk}",0.00244026436197255,0.585365853658537,2.29091650247979,24
